geometry,icon,id,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity
"{'location': {'lat': 39.9167599, 'lng': -75.0703935}, 'viewport': {'northeast': {'lat': 39.91808067989272, 'lng': -75.06906047010727}, 'southwest': {'lat': 39.91538102010728, 'lng': -75.07176012989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,e9a16b3fd97a3cf3ba36c7238f6fdd1dfd074c66,Collingswood Parklet,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109783478089322750629/photos"">Green Heart</a>'], 'photo_reference': 'CmRaAAAAOEk2KDcxt-62HKTml9gtdRqILnfWVZrhUW9wInKB5W5JwWjrqcaoZA4R34SBiR2lK1QlX-wKi4YgzaNKvs-yIKkCh8kMjOulk9WYe2_GkvkdcSUMzkKYrZDJn1p6vJSLEhB6zlSI_NAhj4KYv5yRqYNgGhSI8Ybt1HrIPDKB0oJG4zTFMyOUpw', 'width': 3264}]",ChIJlY37eFDJxokRkH4RWfy0z2A,"{'compound_code': 'WW8H+PR Collingswood, New Jersey, USA', 'global_code': '87F6WW8H+PR'}",5,ChIJlY37eFDJxokRkH4RWfy0z2A,GOOGLE,"['point_of_interest', 'establishment']",3,"651 Haddon Ave, Collingswood"
"{'location': {'lat': 40.190633, 'lng': -74.7025744}, 'viewport': {'northeast': {'lat': 40.19202252989272, 'lng': -74.70122017010729}, 'southwest': {'lat': 40.18932287010728, 'lng': -74.70391982989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,f5781d1753962efcfd6b299a2383a659cf053ed5,Martels Christmas House,{},"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106535071654049197826/photos"">John Scott</a>'], 'photo_reference': 'CmRaAAAAj61iNZHyXfWZ7Pewn7XqWYuZK6H1F_m_5d9XDHzpSUfxdug_Yu_BpRmqjDy4FYFSpfNoqLs6_5QVrZYvzU5LPo0lHOGRANUrdgID4xsDVAfq-uu4Yjet4sH56z_CpgAiEhAaFixDrqVVUvO-g_5hX5foGhScTn2_hQqjXeksH7Usk23YVm2OJw', 'width': 4160}]",ChIJfXWsSk9YwYkRu7OfHeuHW_s,"{'compound_code': '57RW+7X Hamilton Township, New Jersey, USA', 'global_code': '87G757RW+7X'}",4.8,ChIJfXWsSk9YwYkRu7OfHeuHW_s,GOOGLE,"['point_of_interest', 'establishment']",121,"21 Phillips Ave, Hamilton Township"
"{'location': {'lat': 40.094186, 'lng': -74.85594569999999}, 'viewport': {'northeast': {'lat': 40.09561887989272, 'lng': -74.85469547010727}, 'southwest': {'lat': 40.09291922010728, 'lng': -74.85739512989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,9c8aa30683ca500faadc6b1c1c9639acf914a72d,Bristol Wharf,{'open_now': True},"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111485906313216876249/photos"">Anthony Romano</a>'], 'photo_reference': 'CmRaAAAA-tG9Ff852xJBKlVXXqRjQKFU4zVxf6GILnNAo3EyLRwwsUjUU2tUDkHcVUuq-Wjoy6B4LHhseKIz_-dbPuUSwapRvvETWGWGrU232t9DoBJj0KUYjWuHKrbdqlhdm6-GEhDNkf-ykYbbS3thqMj_XynbGhSWtTxgR8kOmUXCCS28NOAQLwvJpA', 'width': 3264}]",ChIJmfyQV2lOwYkRu7Q1VkFWaOY,"{'compound_code': '34VV+MJ Bristol, Bristol Township, PA, USA', 'global_code': '87G734VV+MJ'}",4.7,ChIJmfyQV2lOwYkRu7Q1VkFWaOY,GOOGLE,"['point_of_interest', 'establishment']",236,"100-148 Basin Park, Bristol"
"{'location': {'lat': 39.9523346, 'lng': -75.16312309999999}, 'viewport': {'northeast': {'lat': 39.95331592989272, 'lng': -75.16192797010729}, 'southwest': {'lat': 39.95061627010728, 'lng': -75.16462762989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,bdf208e40ab4415d1c06a8e74b48b08618be3205,City Hall Visitor Center,{'open_now': False},"[{'height': 3531, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113129530731594386686/photos"">City Hall Visitor Center</a>'], 'photo_reference': 'CmRaAAAACHXvAhVxFTQKVRpQvd7_vLVV3oTUaYjnh5qR1Wsfi877RGMft8wxaCtwkE-mHZyZ7Yl8OVi5-I03ZquYz7SM7G9Ug36ZtuEpTimWbA6GN1OMlSSNNDAVJC_FoeTd_pDpEhADx9ApK171Oq5iN_7w5Gr9GhTXJ61nLBmNos7YcvjkkJi-QyLmHg', 'width': 5296}]",ChIJxSir8pa1xokR_sizLISQ7X0,"{'compound_code': 'XR2P+WQ Philadelphia, Pennsylvania, USA', 'global_code': '87F6XR2P+WQ'}",4.4,ChIJxSir8pa1xokR_sizLISQ7X0,GOOGLE,"['travel_agency', 'point_of_interest', 'establishment']",65,"1 S Penn Square rm 121, Philadelphia"
"{'location': {'lat': 40.3642657, 'lng': -74.9532693}, 'viewport': {'northeast': {'lat': 40.36554562989271, 'lng': -74.95190297010728}, 'southwest': {'lat': 40.36284597010727, 'lng': -74.95460262989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c044a2fd1b734577ffd7da450c03c65aae08c2e3,New Hope Railroad,{'open_now': False},"[{'height': 684, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117724429014917412693/photos"">A Google User</a>'], 'photo_reference': 'CmRaAAAAJnr_d-TBAz6FESiGw3Zu5k5gnIRO375hRO-yWVJ06QTj_9UAKyBovt3Oo00N2MBgwFi4qGbCEZQ3Dxm8PW7UGvGdDdsEMtKY3Z2S0Xc38FaFCABBKHxhho0ppQT073S1EhBic78hyXO0UR8T7NuWcTF3GhROEZJPgOu7Dt_h0qrcHXZhUmmEHw', 'width': 1022}]",ChIJXUQdHU__w4kRW40LYB3D7v4,"{'compound_code': '927W+PM New Hope, Pennsylvania, USA', 'global_code': '87G7927W+PM'}",4.1,ChIJXUQdHU__w4kRW40LYB3D7v4,GOOGLE,"['point_of_interest', 'establishment']",221,"32 W Bridge St, New Hope"
"{'location': {'lat': 39.9299201, 'lng': -75.1631742}, 'viewport': {'northeast': {'lat': 39.93126327989272, 'lng': -75.16176727010728}, 'southwest': {'lat': 39.92856362010728, 'lng': -75.16446692989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,c79b28f31d175ea2227079f2344788db7168797f,Singing Fountain,,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117438316849152587774/photos"">Choi Sora</a>'], 'photo_reference': 'CmRaAAAAfBA42ZAhZPkmeOpsQHM5HuMwV6M9vSy1mhno1-CGYxFNUvZOlDNg6faW2kYLtMl1l34INOR3tNC4gLQpWcJeS3vY2cdJbI-Jfct3NJMrLj0vafCk1vfVAGI6qtj0leBTEhBP4UTbuf40ILRhuIysjkv7GhQnQ0toiv6PLdl_0J9qtXzlC51Yhw', 'width': 5312}]",ChIJZcA7JxvGxokRXJmxL8rK78U,"{'compound_code': 'WRHP+XP Philadelphia, Pennsylvania, USA', 'global_code': '87F6WRHP+XP'}",4.7,ChIJZcA7JxvGxokRXJmxL8rK78U,GOOGLE,"['point_of_interest', 'establishment']",25,"&, S 11th St & E Passyunk Ave, Philadelphia"
"{'location': {'lat': 39.8360132, 'lng': -75.51905459999999}, 'viewport': {'northeast': {'lat': 39.83735427989272, 'lng': -75.51766527010727}, 'southwest': {'lat': 39.83465462010728, 'lng': -75.52036492989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,1bb13a63c65cf52b68e671dcc316fb6da096248a,Delaware State High Point,{'open_now': True},"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103746506488413848621/photos"">Nathan Miller</a>'], 'photo_reference': 'CmRaAAAAObVdZugP6r5mmqLc2MV9B_JkvoQ6fwX0ziN3K0_BFu-jtK-HXM0q6SYONy0J_Ko-GkcSfSYSlE0e0M0nHYHVg4f1Re_q1c6NW7KlvjjbqxX2XQIJ-6aiphr43hRg36tKEhBlSvXu8IKFGsg8SqDINmqkGhSYWToJ2DXlpIWJ61U7rHHnaM-VDg', 'width': 6000}]",ChIJiefxt9HkxokRt_V-FLbH8gc,"{'compound_code': 'RFPJ+C9 Azimuth, Delaware, USA', 'global_code': '87F6RFPJ+C9'}",3.9,ChIJiefxt9HkxokRt_V-FLbH8gc,GOOGLE,"['point_of_interest', 'establishment']",20,"2715 Ebright Rd, Wilmington"
"{'location': {'lat': 39.6299202, 'lng': -75.1286594}, 'viewport': {'northeast': {'lat': 39.63097707989272, 'lng': -75.12765642010729}, 'southwest': {'lat': 39.62827742010727, 'lng': -75.13035607989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,6e389d4c289e4b06031c40a877fe63614fad3155,Lake Garrison,{},"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104053278947853153377/photos"">Michael Mazowski</a>'], 'photo_reference': 'CmRaAAAA_2VNovDI45mdJ4Df8U12CRU29K0wsTBHQajXStyiYP6v-PeletyUuKz9pCtR2YyjAotkvz-SOXhuJZJvisqJr8bZ4Fdqht5LMeLsZvASgGsQ041OiZk0P11Cxb5oLPJFEhCf0X8_bl63c21C1z4-jQhuGhRsblmKwu-S8QzaVmR-fbQo_s35Pg', 'width': 5312}]",ChIJedjQA_Uox4kRjQLriVg7Uco,"{'compound_code': 'JVHC+XG Franklin, New Jersey, USA', 'global_code': '87F6JVHC+XG'}",4.7,ChIJedjQA_Uox4kRjQLriVg7Uco,GOOGLE,"['point_of_interest', 'establishment']",37,"Garrison Lake,, Monroeville"
"{'location': {'lat': 40.1451137, 'lng': -74.8237114}, 'viewport': {'northeast': {'lat': 40.14637972989272, 'lng': -74.82229772010727}, 'southwest': {'lat': 40.14368007010727, 'lng': -74.82499737989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,dbe40ff72666c1644826bc63f44b73b82cd89ad0,Stonybrook Lights,,"[{'height': 1440, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/109217009232120483887/photos"">Michelle Winsor</a>'], 'photo_reference': 'CmRaAAAAQ6zwRZrs7qsqwdtAn8KSGmBYjqXpq3L0chM2I_96DKAS4x6vlR64AUldieZKvnRYMdVx3SzFISo47ZWix3QV2YALfaehT8aAhcYdyWL4mVijsjhGcW29tAup-sms7P9cEhDdHlIS4g6JhE1gBbqS3MfSGhSvk4TMDgknjQAOrDmwBHC9rF-TnQ', 'width': 2560}]",ChIJATg9eFJQwYkRqaEffSJtf2k,"{'compound_code': '45WG+2G Tullytown, Pennsylvania, USA', 'global_code': '87G745WG+2G'}",4.8,ChIJATg9eFJQwYkRqaEffSJtf2k,GOOGLE,"['point_of_interest', 'establishment']",22,"56 Stonybrook Dr, Levittown"
"{'location': {'lat': 40.0682313, 'lng': -75.2202867}, 'viewport': {'northeast': {'lat': 40.06958112989272, 'lng': -75.21893687010727}, 'southwest': {'lat': 40.06688147010728, 'lng': -75.22163652989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,256e9ddb577d177752d358be7269ad87c1d1f2b9,Statue of Tedyuscung,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118110911601948774501/photos"">Frank Kishel</a>'], 'photo_reference': 'CmRaAAAAW5tw3prDqyNuOa0pvu8i3phTSAtoDM_U7fz-gA3P2t2d_QI7isCwibAb-kVTbmQ8cCqsS_YGmL5PnLPV3e9Xwz0iBu9UG8j8CL-m_1Oo_CTwIurUW5jnl2TDDPKEWOw9EhD_nYjdVhM-Hvb2p0SOmYfrGhRwX317_pcwb4k6g9anHoU8PP6AOA', 'width': 4032}]",ChIJtfAhQGu5xokRRLNwiZJYH-I,"{'compound_code': '3Q9H+7V Philadelphia, Pennsylvania, USA', 'global_code': '87G63Q9H+7V'}",4.8,ChIJtfAhQGu5xokRRLNwiZJYH-I,GOOGLE,"['point_of_interest', 'establishment']",114,"Wissahickon Valley Park, Philadelphia"
"{'location': {'lat': 39.9470628, 'lng': -75.1525246}, 'viewport': {'northeast': {'lat': 39.94846937989272, 'lng': -75.15158542010727}, 'southwest': {'lat': 39.94576972010728, 'lng': -75.15428507989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,be21a9705f2abf1a073cf3ff7cccd28a4869cd34,Tomb of the Unknown Soldier,{'open_now': True},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102460686980506569706/photos"">Michael W</a>'], 'photo_reference': 'CmRaAAAAtWb60tjDpTStOVpX67dx-ORjrT8Hqwp_ksPYeMg65sbcApjmeXuNuHfjRPRsRB2mEhkMZ96OaBXMDLUHK8nw8qkortqo8aUrqQzGsRvr0dK3AFTOxof8AvePMn-IJdLmEhC9STpv1nvRs6QLOSLfuv05GhQ7uhaBmsdxHxbImE1kBuoZqFhlSw', 'width': 640}]",ChIJ942JOp3IxokR5Njz4C4-Ai8,"{'compound_code': 'WRWW+RX Philadelphia, Pennsylvania, USA', 'global_code': '87F6WRWW+RX'}",4.7,ChIJ942JOp3IxokR5Njz4C4-Ai8,GOOGLE,"['point_of_interest', 'establishment']",35,"217-231 W Washington Square, Philadelphia"
"{'location': {'lat': 40.3177063, 'lng': -74.8912014}, 'viewport': {'northeast': {'lat': 40.31892772989272, 'lng': -74.88988012010728}, 'southwest': {'lat': 40.31622807010728, 'lng': -74.89257977989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,a0d4d855103e2437d14df37791918d40fb6cb93a,Baldpate Mountain,,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102857049727294227764/photos"">Soong Oh</a>'], 'photo_reference': 'CmRaAAAA44U4-K24KbJkbeOwXNAbKO8z_ip-htS4UCGqJSfvggoPoRnWVZlGT-zczOjK42VsjcvbVi-ZirTZCUJ2XaQ0RI413YJ5CE811iYmN5-sNsa3VpK5bFgwgrMLxbDXW7ffEhB1aYK4fayD7VwMox-WdheEGhTzUmWdlY5QwUK4JMqwX_MLJYgd1A', 'width': 2988}]",ChIJiQ10I2T-w4kR6VEUrkM3Foc,"{'compound_code': '8495+3G Hopewell Township, New Jersey, USA', 'global_code': '87G78495+3G'}",4.5,ChIJiQ10I2T-w4kR6VEUrkM3Foc,GOOGLE,"['point_of_interest', 'establishment']",69,"28 Fiddlers Creek Rd, Titusville"
"{'location': {'lat': 39.9527477, 'lng': -75.1632652}, 'viewport': {'northeast': {'lat': 39.95409752989272, 'lng': -75.16191537010728}, 'southwest': {'lat': 39.95139787010727, 'lng': -75.16461502989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,e19b23ce96feb741067d41061d90532af00df63b,City Hall Tours and Visitor Center,{'open_now': False},"[{'height': 1944, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113056633716884147726/photos"">Maria Djordjeviۈ</a>'], 'photo_reference': 'CmRaAAAA7CXBYmJFWTJR3BKOtRxmaVp0hkHNaRrm-wuSH_sUVqvnfcLeEbtUbDqUYHlrplYVRGjJs96car8kFFKzWxmuv7OtYx33q_23QKNMwJFrwfWkL9HbrUvRjaY51WlzZLzmEhCE05UwCNFWIj7EtlZ8edrrGhTp5lNQHiKlaWjHSjcnPJEQRY_eOw', 'width': 2592}]",ChIJpSFVWS7GxokRY0n7CPw2kkU,"{'compound_code': 'XR3P+3M Philadelphia, Pennsylvania, USA', 'global_code': '87F6XR3P+3M'}",0,ChIJpSFVWS7GxokRY0n7CPw2kkU,GOOGLE,"['travel_agency', 'point_of_interest', 'establishment']",0,"SEPTA Market-Frankford Line, Philadelphia"
"{'location': {'lat': 39.9523942, 'lng': -75.1655784}, 'viewport': {'northeast': {'lat': 39.95385872989272, 'lng': -75.16420497010728}, 'southwest': {'lat': 39.95115907010728, 'lng': -75.16690462989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,d9a6a7819c9b74ffdb9bcefe741c575fda24bddf,Clothespin Sculpture,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108797930810207278239/photos"">Jeff G</a>'], 'photo_reference': 'CmRaAAAAnW4d4Q-tvOXJh65yuNsEumkOAAHa3vlN6f-BuV-ARISOVBLAo_8d5XGS4gxuKyc5zoCIVvD7szuvZgn-JFGLOxjoJNEw8ggduS-oKDt9hQnl3JzN3OdFPoikSpDCYM4WEhBL_2HKJEbHdmjD07QdCZuIGhTIdMTQt6XkRuisQX-XIcDBkIgPxQ', 'width': 4032}]",ChIJN5R8KS7GxokROED2egzhMCk,"{'compound_code': 'XR2M+XQ Philadelphia, Pennsylvania, USA', 'global_code': '87F6XR2M+XQ'}",4.4,ChIJN5R8KS7GxokROED2egzhMCk,GOOGLE,"['point_of_interest', 'establishment']",42,"Market St & S 15th St, Philadelphia"
"{'location': {'lat': 29.9779543, 'lng': -95.2951708}, 'viewport': {'northeast': {'lat': 29.97930262989272, 'lng': -95.29427252010727}, 'southwest': {'lat': 29.97660297010728, 'lng': -95.29697217989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,82c8da625226920355a23139aa5cedf9a520f12e,Airport Observation Area,{},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100251965608817105691/photos"">Vitaliy Myronenko</a>'], 'photo_reference': 'CmRaAAAAoyAiEQNJxEIvGN1-VBd96wDAo00G-_d5JeuzcfF7ZltL4HCgcoEiwHMMQNKBnx4Bv81lnkteRc_rNtEQ9zc4c4awFjTHw9P7lizKgiIvk128jKAfhxCncNqg_WzgLMb9EhDwjYj0WTnaijd2QUOJfxC8GhQKLig7VSYQdThGjRB4XObs0eaLbQ', 'width': 4032}]",ChIJp3fHTOmzQIYRSgSnHjPptBI,"{'compound_code': 'XPH3+5W Humble, Texas, USA', 'global_code': '76X6XPH3+5W'}",4.5,ChIJp3fHTOmzQIYRSgSnHjPptBI,GOOGLE,"['point_of_interest', 'establishment']",56,"2800 N Terminal Rd, Houston"
"{'location': {'lat': 29.7193374, 'lng': -95.22013799999999}, 'viewport': {'northeast': {'lat': 29.72068712989272, 'lng': -95.21874292010726}, 'southwest': {'lat': 29.71798747010727, 'lng': -95.22144257989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,4e1b45025ca7478d8519909a37f3f9ee936d4708,Vince's Bridge Historic site,,"[{'height': 5312, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/103993813429636202996/photos"">Patti Inman</a>'], 'photo_reference': 'CmRaAAAA_P-1xrZDJKmExRq_7slCqYPqZoeXXUepf0ZlCG4ccn9tX_fpzDORXNCLXWGNqTtklMn4OlbBPagjbgVHv0zmWItqEsPoeWW4H6u01lEAYnZCcaIO1fVd-WkQnE0pV-zyEhAXcCCqzK8KtD0QNHmr-nB_GhSYT7A9huWt-Y79l3DuT623KSHxoA', 'width': 2988}]",ChIJI0zQas6iQIYRteH7a_mP3TQ,"{'compound_code': 'PQ9H+PW Pasadena, Texas, USA', 'global_code': '76X6PQ9H+PW'}",2,ChIJI0zQas6iQIYRteH7a_mP3TQ,GOOGLE,"['point_of_interest', 'establishment']",4,"505 N Richey St, Pasadena"
"{'location': {'lat': 29.5518461, 'lng': -95.0982892}, 'viewport': {'northeast': {'lat': 29.55291702989272, 'lng': -95.09669402010728}, 'southwest': {'lat': 29.55021737010727, 'lng': -95.09939367989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,459ba1bc24b634d3a2fc08bf96de8fccc390353f,Space Center Houston,{'open_now': True},"[{'height': 667, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117977684941004830195/photos"">Martin Gerardo Soldano Artecona</a>'], 'photo_reference': 'CmRaAAAA7POiStzPBwQj7u40Uqqzl_6h7PHLzjVZ83JbuV1iPUTVnjOzRA9LNQrHWdg2KMNGARbuoN_eWYpLqoftxCnxi0Neh3GBB2BYWgBbknziOv43YxXCG0Zj93kvPiMTxtdIEhBzc2jic3K6e8JVhaa9xIStGhTuD7g_tKpihXAj5pgt1J2gQBQwNw', 'width': 1000}]",ChIJLZlhwACdQIYRFvnVL8mq8BM,"{'compound_code': 'HW22+PM Clear Lake, Houston, TX, USA', 'global_code': '76X6HW22+PM'}",4.6,ChIJLZlhwACdQIYRFvnVL8mq8BM,GOOGLE,"['museum', 'point_of_interest', 'establishment']",15293,"1601 E NASA Pkwy, Houston"
"{'location': {'lat': 29.7164857, 'lng': -95.3900706}, 'viewport': {'northeast': {'lat': 29.71778312989272, 'lng': -95.38868437010728}, 'southwest': {'lat': 29.71508347010727, 'lng': -95.39138402989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,633f64db5349c2d5a1e03254af0d9b24765dc219,Hermann Park Lake Plaza,{'open_now': True},"[{'height': 2976, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104829836906115009509/photos"">Thirulokesh Krishnan</a>'], 'photo_reference': 'CmRaAAAA-5t44rJV5mKK8tuEHYLyYZjo0MEUH77mljr_pkccO8z7xBMU-so3d_OYBarxzoQq9vzXXnKwFSMhQO1E62kIY0olQ2SNDS_DIxMBld3Z57G6TXXlaqvAOkBXpYOz4MnhEhBumbdZLnbNssElMGXWmkRGGhSVpJDniSLYzC3vJw2F0ih44ASkmg', 'width': 3968}]",ChIJ59GLZ4a_QIYRFKitvzeeBm4,"{'compound_code': 'PJ85+HX Southwest Houston, Houston, TX, USA', 'global_code': '76X6PJ85+HX'}",4.7,ChIJ59GLZ4a_QIYRFKitvzeeBm4,GOOGLE,"['point_of_interest', 'establishment']",29,"6100 Hermann Park Dr, Houston"
"{'location': {'lat': 29.7617445, 'lng': -95.3985181}, 'viewport': {'northeast': {'lat': 29.76300877989273, 'lng': -95.39687907010729}, 'southwest': {'lat': 29.76030912010728, 'lng': -95.39957872989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,e9c1628631c42903d0c5fc422833936675c5e54d,Waugh Drive Bat Colony,{'open_now': True},"[{'height': 3264, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100110620369707583012/photos"">Thomas Guyton</a>'], 'photo_reference': 'CmRaAAAA6skv0lGtkzTEs4FdBBO-ey86K_fGmJz0APHH4Ywr-FYY7YzefS-4a1e0idEdaZXyDRR2LpaO7GpYWb_S40HUEJp2iPaKZr29MtrPUTXfZ9MQlm2QbxtObEdG3j00YCRJEhBl-3cVM71WPX2PiJNz9b9sGhQkqQ98UfQMWscRuajjI6ogzFlP2g', 'width': 1836}]",ChIJTaFoxqjAQIYRvLl0KZJW6w0,"{'compound_code': 'QJ62+MH Montrose, Houston, TX, USA', 'global_code': '76X6QJ62+MH'}",4.5,ChIJTaFoxqjAQIYRvLl0KZJW6w0,GOOGLE,"['point_of_interest', 'establishment']",299,"Waugh Dr, Houston"
"{'location': {'lat': 29.7482153, 'lng': -95.355493}, 'viewport': {'northeast': {'lat': 29.74984697989272, 'lng': -95.35390397010728}, 'southwest': {'lat': 29.74714732010727, 'lng': -95.35660362989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,8b8dce3205d8766ff450ea0d03ccc2dfb34fe5d8,We Love Houston Sign,{'open_now': True},"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107915214629681051227/photos"">Derek Meese</a>'], 'photo_reference': 'CmRaAAAAtipdwDZVfNYd7l7D-qGMQRUg8S4tLbpM7xV9IKIINg_WTWRckMmvWMpUUsH7GFKUlhWh1HgkILc-_AXeomJuTTS3iGrxGHr1agq0Re5RDTv_Q0ZgB8PFnc-U2_vNVJuCEhA4lhqVTwe_DMSv31m0igOCGhQLH_5k_RM5K5tIH08Kn7wI5RlDZg', 'width': 4032}]",ChIJGaK3CFLHQIYRte0FgaACFBI,"{'compound_code': 'PJXV+7R Central Business District, Houston, TX, USA', 'global_code': '76X6PJXV+7R'}",4.2,ChIJGaK3CFLHQIYRte0FgaACFBI,GOOGLE,"['point_of_interest', 'establishment']",87,"2202 Dallas St, Houston"
"{'location': {'lat': 29.770778, 'lng': -95.568202}, 'viewport': {'northeast': {'lat': 29.77178282989272, 'lng': -95.56733027010726}, 'southwest': {'lat': 29.76908317010728, 'lng': -95.57002992989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_recreational-71.png,30065b816437bd4b573cf4fcb5290b83cb9f3b0e,Edith L Moore Nature Sanctuary,{'open_now': True},"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117641604356031368230/photos"">Angela Whitford</a>'], 'photo_reference': 'CmRaAAAA5E34FDBYyXMD-pEGgB5dbno7zl7UZddXLl20AZ-tirkIMgrHkUusQU-EPAYr6yhnrZEDgLi14uxfSgyh0HdtIE1bRa50wqFqBTpjkOvBcOnMQAmcBWq-chl4fs1AWgB6EhD7ZNrxO05bJY-znY7eaHMrGhQg53e23qFrQ0Twx2YD2zGWyJAH5Q', 'width': 2592}]",ChIJI9XyNFHbQIYRa36wOtoOkTQ,"{'compound_code': 'QCCJ+8P Westside, Houston, TX, USA', 'global_code': '76X6QCCJ+8P'}",4.7,ChIJI9XyNFHbQIYRa36wOtoOkTQ,GOOGLE,"['park', 'point_of_interest', 'establishment']",214,"440 Wilchester Blvd, Houston"
"{'location': {'lat': 29.7619305, 'lng': -95.39196199999999}, 'viewport': {'northeast': {'lat': 29.76319987989272, 'lng': -95.39060497010729}, 'southwest': {'lat': 29.76050022010728, 'lng': -95.39330462989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,83574345b7e4f110c085f50a284e17cd0b98b7b5,Tolerance (Plensa) Statues,,"[{'height': 4000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/100524981779460478964/photos"">Ariz Himani</a>'], 'photo_reference': 'CmRaAAAAesBrNvdCWQx3zVv27bgQ8I_fgHLZo6bL8sczf_Jy95mqcheVH8_IyPsweIwfd8naklPrQLDn8YWUH682PnJeqGSgea914XbYoCD0ZzcAf5zzKKcbQeIOuclrNyokgx0ZEhClxkgX2tJ5SlM8xjxjFEV1GhTlljgxPQhF0gby58EVPl8P6lM8pA', 'width': 6000}]",ChIJBQPRole_QIYR46f96_Y_otM,"{'compound_code': 'QJ65+Q6 Montrose, Houston, TX, USA', 'global_code': '76X6QJ65+Q6'}",5,ChIJBQPRole_QIYR46f96_Y_otM,GOOGLE,"['point_of_interest', 'establishment']",19,"77019, 2121 Allen Pkwy, Houston"
